ENG_DF_001503_20101030_G00A09VCO.xml	7270	7434
ENG_DF_001503_20120516_G00A0AK69.xml	420	618
ENG_DF_001503_20120516_G00A0AK69.xml	1022	1390
ENG_DF_001503_20120516_G00A0AK69.xml	1530	1898
ENG_DF_001503_20120516_G00A0AK69.xml	2343	2453
ENG_DF_001503_20120516_G00A0AK69.xml	2717	2945
ENG_DF_001503_20120516_G00A0AK69.xml	3100	3328
ENG_DF_001503_20120516_G00A0AK69.xml	3791	4314
ENG_DF_001503_20120516_G00A0AK69.xml	4615	4807
ENG_DF_001503_20130520_G00A0A7Z5.xml	536	892
ENG_DF_001503_20130521_G00A0AV22.xml	2353	3061
ENG_DF_001503_20130521_G00A0AV22.xml	4298	4580
ENG_DF_001503_20130521_G00A0AV22.xml	4583	4672
ENG_DF_001503_20130522_G00A0GEWU.xml	391	589
ENG_DF_001503_20130522_G00A0GEWU.xml	1108	1286
ENG_DF_001503_20130522_G00A0GEWU.xml	2069	2268
ENG_DF_001503_20130522_G00A0GEWU.xml	2671	2870
ENG_DF_001503_20130522_G00A0GEWU.xml	3601	3771
ENG_DF_001503_20130522_G00A0GEWX.xml	1730	2027
ENG_DF_001503_20130522_G00A0GEWX.xml	2316	2603
ENG_DF_001503_20130522_G00A0GEWX.xml	2926	3216
ENG_DF_001503_20130522_G00A0GEWX.xml	3804	4054
ENG_DF_001503_20130522_G00A0GEWX.xml	4451	4812
ENG_DF_001503_20130625_G00A0AV0I.xml	1540	1857
ENG_DF_001503_20130625_G00A0AV0I.xml	2602	2848
ENG_DF_001503_20130713_G00A0GFG3.xml	745	924
ENG_DF_001503_20130713_G00A0GFG3.xml	1152	1331
ENG_DF_001503_20130713_G00A0GFG3.xml	1980	2155
ENG_DF_001503_20130713_G00A0GFG3.xml	2550	2687
ENG_DF_001503_20130713_G00A0GFG3.xml	2962	3198
ENG_DF_001503_20130713_G00A0GFG3.xml	3580	3927
ENG_DF_001503_20130713_G00A0GFG3.xml	4703	4861
ENG_DF_001503_20130713_G00A0GFG3.xml	5225	5492
ENG_DF_001503_20130715_G00A0GFGV.xml	551	892
ENG_DF_001503_20130715_G00A0GFGV.xml	1046	1387
ENG_DF_001503_20130715_G00A0GFGV.xml	2144	2485
ENG_DF_001503_20130715_G00A0GFGV.xml	2955	3386
ENG_DF_001503_20130715_G00A0GFGV.xml	3590	3655
ENG_DF_001503_20130715_G00A0GFGV.xml	3868	4045
ENG_DF_001503_20130715_G00A0GFGV.xml	4507	4792
ENG_DF_001503_20130715_G00A0GFGV.xml	4961	5246
ENG_DF_001503_20130921_G00A0GGAW.xml	1050	1217
ENG_DF_001503_20130921_G00A0GGAW.xml	1312	1372
ENG_DF_001503_20130921_G00A0GGAW.xml	1541	1673
ENG_DF_001503_20130921_G00A0GGAW.xml	2125	2293
ENG_DF_001503_20130921_G00A0GGAW.xml	2499	2714
ENG_DF_001503_20130921_G00A0GGAW.xml	2861	2977
ENG_DF_001503_20130921_G00A0GGAW.xml	3999	4091
ENG_DF_001503_20130921_G00A0GGAW.xml	4302	4555
ENG_DF_001503_20130921_G00A0GGAW.xml	4888	5461
ENG_DF_001503_20130921_G00A0GGAW.xml	5909	6112
ENG_DF_001503_20131004_G00A0AJ0V.xml	1679	2100
ENG_DF_001503_20131004_G00A0AJ0V.xml	2518	2711
ENG_DF_001503_20131004_G00A0AJ0V.xml	3599	4056
ENG_DF_001503_20131008_G00A0A9P3.xml	1497	1612
ENG_DF_001503_20131008_G00A0A9P3.xml	1700	1715
ENG_DF_001503_20131008_G00A0A9P3.xml	1891	1906
ENG_DF_001503_20131008_G00A0A9P3.xml	2946	3059
ENG_DF_001503_20131014_G00A0AUPY.xml	2371	2544
ENG_DF_001503_20131014_G00A0AUPY.xml	3611	3755
ENG_DF_001503_20131014_G00A0AUPY.xml	4030	4268
ENG_DF_001503_20131015_G00A0GGKW.xml	2460	2863
ENG_DF_001503_20131015_G00A0GGKW.xml	4315	4382
ENG_DF_001503_20131015_G00A0GGKW.xml	4743	4940
ENG_DF_001503_20131126_G00A0GH1O.xml	736	1204
ENG_DF_001503_20131126_G00A0GH1O.xml	1331	1424
ENG_DF_001503_20131126_G00A0GH1O.xml	2283	2960
ENG_DF_001503_20131126_G00A0GH1O.xml	3580	3759
ENG_DF_001503_20131126_G00A0GH1O.xml	3838	4306
ENG_DF_001503_20131126_G00A0GH1O.xml	4921	5037
ENG_DF_001503_20131126_G00A0GH1O.xml	5439	5641
ENG_DF_001503_20131225_G00A0GHEQ.xml	883	1059
ENG_DF_001503_20131225_G00A0GHEQ.xml	2004	2332
ENG_DF_001503_20131225_G00A0GHEQ.xml	3341	3951
ENG_DF_001503_20131225_G00A0GHEQ.xml	4263	4352
ENG_DF_001503_20131225_G00A0GHEQ.xml	5255	5368
ENG_DF_001503_20131225_G00A0GHEQ.xml	5590	5739
ENG_DF_001503_20131225_G00A0GHEQ.xml	5834	5849
ENG_DF_001503_20131225_G00A0GHEQ.xml	5913	5928
ENG_DF_001503_20140112_G00A0GHO7.xml	1038	1161
ENG_DF_001503_20140112_G00A0GHO7.xml	1485	1604
ENG_DF_001503_20140112_G00A0GHO7.xml	1950	2178
ENG_DF_001503_20140113_G00A0GHPC.xml	643	1079
ENG_DF_001503_20140113_G00A0GHPC.xml	1257	1396
ENG_DF_001503_20140113_G00A0GHPC.xml	1751	1895
ENG_DF_001503_20140113_G00A0GHPC.xml	2812	3271
ENG_DF_001503_20140113_G00A0GHPC.xml	4388	4661
ENG_DF_001503_20140113_G00A0GHPC.xml	4926	5132
ENG_DF_001503_20140113_G00A0GHPC.xml	5291	5484
ENG_DF_001503_20140127_G00A0GHYU.xml	1253	2315
ENG_DF_001503_20140127_G00A0GHYU.xml	2702	2858
ENG_DF_001503_20140127_G00A0GHYU.xml	3178	3459
ENG_DF_001503_20140130_G00A0GI0L.xml	624	758
ENG_DF_001503_20140130_G00A0GI0L.xml	1119	1438
ENG_DF_001503_20140130_G00A0GI0L.xml	1505	1771
ENG_DF_001503_20140130_G00A0GI0L.xml	2219	2370
ENG_DF_001503_20140130_G00A0GI0L.xml	2502	2653
ENG_DF_001503_20140130_G00A0GI0L.xml	3463	3597
ENG_DF_001503_20140130_G00A0GI0L.xml	3874	4019
ENG_DF_001503_20140130_G00A0GI0L.xml	4647	4810
ENG_DF_001503_20140130_G00A0GI0L.xml	5124	5199
ENG_DF_001503_20140130_G00A0GI0L.xml	5469	5620
ENG_DF_001503_20140130_G00A0GI0L.xml	5753	5858
ENG_DF_001503_20140216_G00A0GID3.xml	1725	2439
ENG_DF_001503_20140216_G00A0GID3.xml	3496	3580
ENG_DF_001503_20140216_G00A0GID3.xml	4484	5353
ENG_DF_001503_20140317_G00A0GIYH.xml	2438	2581
ENG_DF_001503_20140317_G00A0GIYH.xml	4396	4539
ENG_DF_001503_20140317_G00A0GIYH.xml	5140	5267
ENG_DF_001503_20140327_G00A0GJ60.xml	358	373
ENG_DF_001503_20140327_G00A0GJ60.xml	714	763
ENG_DF_001503_20140327_G00A0GJ60.xml	972	1139
ENG_DF_001503_20140327_G00A0GJ60.xml	1732	1899
ENG_DF_001503_20140327_G00A0GJ60.xml	2376	2535
ENG_DF_001503_20140327_G00A0GJ60.xml	2766	2956
ENG_DF_001503_20140327_G00A0GJ60.xml	3311	3634
ENG_DF_001503_20140327_G00A0GJ60.xml	4186	4435
ENG_DF_001503_20140327_G00A0GJ60.xml	4859	5375
ENG_DF_001503_20140402_G00A0GJ98.xml	698	1182
ENG_DF_001503_20140402_G00A0GJ98.xml	1803	2287
ENG_DF_001503_20140402_G00A0GJ98.xml	2451	2625
ENG_DF_001503_20140402_G00A0GJ98.xml	2849	3012
ENG_DF_001503_20140402_G00A0GJ98.xml	3365	3588
ENG_DF_001503_20140402_G00A0GJ98.xml	3803	3862
ENG_DF_001503_20140416_G00A0GJJ3.xml	718	892
ENG_DF_001503_20140416_G00A0GJJ3.xml	997	1066
ENG_DF_001503_20140416_G00A0GJJ3.xml	1409	1716
ENG_DF_001503_20140416_G00A0GJJ3.xml	2145	2452
ENG_DF_001503_20140416_G00A0GJJ3.xml	2674	2867
ENG_DF_001503_20140416_G00A0GJJ3.xml	3600	3937
ENG_DF_001503_20140416_G00A0GJJ3.xml	4143	4450
ENG_DF_001503_20140416_G00A0GJJ3.xml	4852	5001
ENG_DF_001503_20140416_G00A0GJJ3.xml	5406	5565
ENG_DF_001503_20140429_G00A0GJRI.xml	1523	2006
ENG_DF_001503_20140429_G00A0GJRI.xml	2733	3216
ENG_DF_001503_20140429_G00A0GJRI.xml	3294	3854
ENG_DF_001503_20140502_G00A0AIIF.xml	1713	1933
ENG_DF_001503_20140520_G00A0GK5U.xml	1359	1595
ENG_DF_001503_20140520_G00A0GK5U.xml	1864	2203
ENG_DF_001503_20140520_G00A0GK5U.xml	2595	2880
ENG_DF_001503_20140520_G00A0GK5U.xml	3286	3571
ENG_DF_001503_20140520_G00A0GK5U.xml	3948	4103
ENG_DF_001503_20140520_G00A0GK5U.xml	4964	5119
ENG_DF_001503_20140604_G00A0AIFJ.xml	2464	2603
ENG_DF_001503_20140604_G00A0AIFJ.xml	2911	3090
ENG_DF_001503_20140604_G00A0AIFJ.xml	3233	3403
ENG_DF_001503_20140604_G00A0AIFJ.xml	3406	3680
ENG_DF_001503_20140604_G00A0AIFJ.xml	3928	4138
ENG_DF_001503_20140604_G00A0AIFJ.xml	5211	5380
ENG_DF_001503_20140605_G00A0GKEU.xml	783	869
ENG_DF_001503_20140605_G00A0GKEU.xml	1688	1891
ENG_DF_001503_20140605_G00A0GKEU.xml	2613	2764
ENG_DF_001503_20140605_G00A0GKEU.xml	3417	3503
ENG_DF_001503_20140605_G00A0GKEU.xml	4299	4401
ENG_DF_001503_20140605_G00A0GKEU.xml	4972	5051
ENG_DF_001503_20140605_G00A0GKEU.xml	5210	5384
ENG_DF_001503_20140605_G00A0GKEU.xml	5709	5904
ENG_DF_001503_20140607_G00A0AIFF.xml	787	1035
ENG_DF_001503_20140607_G00A0AIFF.xml	1187	1300
ENG_DF_001503_20140617_G00A0GKM3.xml	624	763
ENG_DF_001503_20140617_G00A0GKM3.xml	1171	1536
ENG_DF_001503_20140617_G00A0GKM3.xml	3658	4277
ENG_DF_001503_20140617_G00A0GKM3.xml	5029	5314
ENG_DF_001503_20140619_G00A0ACZZ.xml	604	698
ENG_DF_001503_20140619_G00A0ACZZ.xml	2720	3051
ENG_DF_001503_20140703_G00A0AIDF.xml	256	321
ENG_DF_001503_20140703_G00A0AIDF.xml	1729	1895
ENG_DF_001503_20140703_G00A0AIDF.xml	2341	2855
ENG_DF_001503_20140703_G00A0AIDF.xml	3244	3540
ENG_DF_001503_20140703_G00A0AIDF.xml	4096	4237
ENG_DF_001503_20140703_G00A0AIDF.xml	4593	4907
ENG_DF_001503_20140703_G00A0AIDF.xml	5155	5469
ENG_DF_001503_20140703_G00A0AIDF.xml	5614	5723
ENG_DF_001503_20140801_G00A0GL9N.xml	612	850
ENG_DF_001503_20140801_G00A0GL9N.xml	1533	1751
ENG_DF_001503_20140801_G00A0GL9N.xml	2424	2573
ENG_DF_001503_20140801_G00A0GL9N.xml	2672	3131
ENG_DF_001503_20140801_G00A0GL9N.xml	3296	3399
ENG_DF_001503_20140801_G00A0GL9N.xml	3581	3968
ENG_DF_001503_20140801_G00A0GL9N.xml	4148	4297
ENG_DF_001503_20140801_G00A0GL9N.xml	4696	4914
ENG_DF_001503_20160109_G00A0GN22.xml	750	990
ENG_DF_001503_20160109_G00A0GN22.xml	1202	1442
ENG_DF_001503_20160109_G00A0GN22.xml	1883	2060
ENG_DF_001503_20160109_G00A0GN22.xml	2247	2650
ENG_DF_001503_20160109_G00A0GN22.xml	2867	2933
ENG_DF_001503_20160109_G00A0GN22.xml	3413	3493
ENG_DF_001503_20160109_G00A0GN22.xml	3584	4029
ENG_DF_001503_20160109_G00A0GN22.xml	4111	4155
ENG_DF_001503_20160109_G00A0GN22.xml	4431	4671
ENG_DF_001503_20160109_G00A0GN22.xml	4941	5170
ENG_DF_001503_20160109_G00A0GN22.xml	5302	5401
ENG_DF_001503_20160121_G00A0GN6O.xml	1612	1726
ENG_DF_001503_20160121_G00A0GN6O.xml	2024	2637
ENG_DF_001503_20160121_G00A0GN6O.xml	2779	2887
ENG_DF_001503_20160121_G00A0GN6O.xml	4047	4317
ENG_DF_001503_20160121_G00A0GN6O.xml	4431	4701
ENG_DF_001503_20160311_G00A0A7A7.xml	2415	3218
ENG_DF_001503_20160311_G00A0A7A7.xml	3715	3963
ENG_DF_001503_20160404_G00A0GO41.xml	1606	1716
ENG_DF_001503_20160404_G00A0GO41.xml	1909	2019
ENG_DF_001503_20160404_G00A0GO41.xml	2029	2136
ENG_DF_001503_20160404_G00A0GO41.xml	2392	3021
ENG_DF_001503_20160404_G00A0GO41.xml	3700	3924
ENG_DF_001503_20160404_G00A0GO41.xml	4061	4445
ENG_DF_001503_20160421_G00A0GOBD.xml	3360	3569
ENG_DF_001503_20160421_G00A0GOBD.xml	4364	4586
ENG_DF_001503_20160421_G00A0GOBD.xml	4995	5159
SPA_DF_001253_20090308_G00A084N2.xml	1368	1490
SPA_DF_001253_20130111_G00A0GU2L.xml	1140	1708
SPA_DF_001253_20130111_G00A0GU2L.xml	2606	2858
SPA_DF_001253_20130111_G00A0GU2L.xml	3834	4178
SPA_DF_001253_20130111_G00A0GU2L.xml	4354	4502
SPA_DF_001253_20130111_G00A0GU2L.xml	5224	5476
SPA_DF_001253_20130113_G00A0GU34.xml	1782	1833
SPA_DF_001253_20130113_G00A0GU34.xml	3298	3467
SPA_DF_001253_20130113_G00A0GU34.xml	5770	6209
SPA_DF_001253_20130116_G00A0GU50.xml	2242	2361
SPA_DF_001253_20130116_G00A0GU50.xml	3301	4200
SPA_DF_001253_20130116_G00A0GU50.xml	5350	5447
SPA_DF_001253_20130117_G00A0DLB3.xml	1738	2351
SPA_DF_001253_20130117_G00A0DLB3.xml	2884	3021
SPA_DF_001253_20130117_G00A0DLB3.xml	3597	3698
SPA_DF_001253_20130117_G00A0GU5L.xml	1793	2268
SPA_DF_001253_20130117_G00A0GU5L.xml	2360	2835
SPA_DF_001253_20130117_G00A0GU5L.xml	3016	3164
